year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,3,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",22.00,1.00,0.88,0.00,0.12,0.00,0.00,7.00,0.00,50.00,44.00,0.00,6.00,0.00,0.00
2020,3,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",137.00,16.00,5.01,0.00,2.94,0.00,8.05,36.00,0.00,1267.00,261.00,0.00,115.00,0.00,891.00
2020,3,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",18.00,4.00,0.88,0.00,1.37,0.00,1.76,8.00,0.00,123.00,22.00,0.00,30.00,0.00,71.00
2020,3,G4,Allegiant Air,ALB,"Albany, NY: Albany International",38.00,3.00,0.30,1.00,0.68,0.00,1.02,7.00,0.00,111.00,22.00,16.00,15.00,0.00,58.00
2020,3,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",91.00,10.00,2.64,0.00,4.19,0.62,2.54,17.00,0.00,357.00,135.00,0.00,100.00,21.00,101.00
2020,3,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",53.00,5.00,1.83,0.00,1.00,0.00,2.17,20.00,0.00,401.00,82.00,0.00,129.00,0.00,190.00
2020,3,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",232.00,26.00,4.68,0.11,12.95,0.00,8.27,66.00,2.00,1094.00,248.00,6.00,340.00,0.00,500.00
2020,3,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",763.00,157.00,27.98,3.55,70.87,0.78,53.82,126.00,2.00,7831.00,2148.00,208.00,2348.00,14.00,3113.00
2020,3,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",53.00,5.00,1.16,0.00,2.33,0.00,1.50,8.00,0.00,342.00,226.00,0.00,76.00,0.00,40.00
2020,3,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",35.00,5.00,0.81,0.00,0.36,0.77,3.05,8.00,0.00,226.00,35.00,0.00,20.00,27.00,144.00
2020,3,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",62.00,10.00,3.81,0.00,0.19,1.02,4.98,14.00,0.00,508.00,142.00,0.00,6.00,23.00,337.00
2020,3,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",148.00,12.00,0.28,1.00,3.22,0.51,6.99,56.00,0.00,521.00,7.00,75.00,72.00,17.00,350.00
2020,3,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",123.00,15.00,5.22,0.00,4.23,0.27,5.29,28.00,0.00,1028.00,273.00,0.00,159.00,21.00,575.00
2020,3,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",24.00,2.00,0.00,1.00,0.04,0.00,0.96,5.00,0.00,79.00,0.00,30.00,2.00,0.00,47.00
2020,3,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",147.00,9.00,2.62,0.00,1.33,0.00,5.05,54.00,0.00,664.00,301.00,0.00,57.00,0.00,306.00
2020,3,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",32.00,4.00,1.92,0.00,1.08,0.00,1.00,13.00,0.00,387.00,173.00,0.00,191.00,0.00,23.00
2020,3,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",38.00,2.00,1.00,0.58,0.42,0.00,0.00,14.00,0.00,112.00,47.00,38.00,27.00,0.00,0.00
2020,3,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",25.00,2.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,51.00,0.00,0.00,0.00,0.00,51.00
2020,3,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",55.00,7.00,3.09,0.00,1.60,0.00,2.31,22.00,0.00,487.00,174.00,0.00,51.00,0.00,262.00
2020,3,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",132.00,15.00,6.45,0.00,6.29,0.00,2.26,27.00,0.00,820.00,401.00,0.00,240.00,0.00,179.00
2020,3,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",14.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",81.00,6.00,2.00,0.00,1.84,0.00,2.16,25.00,0.00,666.00,252.00,0.00,68.00,0.00,346.00
2020,3,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",369.00,61.00,19.78,1.51,11.57,0.00,28.13,92.00,0.00,6250.00,3409.00,90.00,442.00,0.00,2309.00
2020,3,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",31.00,7.00,1.56,0.46,3.11,0.00,1.87,7.00,0.00,257.00,68.00,23.00,110.00,0.00,56.00
2020,3,G4,Allegiant Air,DEN,"Denver, CO: Denver International",4.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,39.00,0.00,0.00,39.00,0.00,0.00
2020,3,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",130.00,14.00,5.76,0.00,3.61,0.00,4.63,26.00,0.00,671.00,330.00,0.00,123.00,0.00,218.00
2020,3,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",39.00,2.00,1.00,0.00,1.00,0.00,0.00,7.00,0.00,68.00,50.00,0.00,18.00,0.00,0.00
2020,3,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,1.00,0.00,0.00,0.22,0.00,0.78,4.00,0.00,45.00,0.00,0.00,10.00,0.00,35.00
2020,3,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",51.00,10.00,3.07,0.00,3.22,0.00,3.71,17.00,0.00,938.00,549.00,0.00,166.00,0.00,223.00
2020,3,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",11.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",45.00,1.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2020,3,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",86.00,12.00,2.81,0.00,2.88,1.21,5.11,16.00,0.00,842.00,345.00,0.00,155.00,63.00,279.00
2020,3,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",52.00,5.00,0.36,0.00,0.56,0.00,4.07,20.00,0.00,337.00,32.00,0.00,38.00,0.00,267.00
2020,3,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",17.00,2.00,0.64,0.00,1.36,0.00,0.00,3.00,0.00,52.00,21.00,0.00,31.00,0.00,0.00
2020,3,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",381.00,52.00,11.94,0.00,19.10,0.00,20.96,100.00,0.00,4353.00,2010.00,0.00,546.00,0.00,1797.00
2020,3,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",134.00,18.00,4.52,0.00,11.99,0.00,1.49,18.00,0.00,600.00,187.00,0.00,363.00,0.00,50.00
2020,3,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",103.00,11.00,4.57,1.00,3.58,0.33,1.52,21.00,1.00,882.00,540.00,55.00,167.00,6.00,114.00
2020,3,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",103.00,14.00,1.55,0.87,8.01,0.00,3.58,12.00,0.00,545.00,87.00,39.00,291.00,0.00,128.00
2020,3,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",34.00,2.00,0.30,0.00,1.00,0.00,0.70,7.00,0.00,46.00,8.00,0.00,19.00,0.00,19.00
2020,3,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",18.00,5.00,0.00,0.00,0.89,0.00,4.11,6.00,0.00,205.00,0.00,0.00,42.00,0.00,163.00
2020,3,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",22.00,3.00,1.00,0.00,0.00,0.00,2.00,7.00,0.00,60.00,21.00,0.00,0.00,0.00,39.00
2020,3,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",239.00,44.00,5.18,1.67,13.57,0.00,23.58,48.00,0.00,3390.00,704.00,29.00,385.00,0.00,2272.00
2020,3,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",18.00,1.00,0.00,0.00,0.23,0.00,0.77,8.00,0.00,26.00,0.00,0.00,6.00,0.00,20.00
2020,3,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27.00,4.00,1.74,0.00,0.45,0.00,1.81,6.00,0.00,166.00,89.00,0.00,15.00,0.00,62.00
2020,3,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",22.00,7.00,1.89,0.00,0.65,0.00,4.46,7.00,0.00,528.00,299.00,0.00,36.00,0.00,193.00
2020,3,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",12.00,5.00,1.00,0.00,1.43,0.00,2.57,3.00,0.00,155.00,18.00,0.00,41.00,0.00,96.00
2020,3,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",38.00,5.00,1.95,0.00,1.99,0.67,0.38,10.00,0.00,430.00,348.00,0.00,51.00,16.00,15.00
2020,3,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",66.00,5.00,0.48,0.00,2.82,0.00,1.70,8.00,0.00,116.00,13.00,0.00,67.00,0.00,36.00
2020,3,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",29.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",27.00,2.00,0.13,0.00,0.00,0.00,1.87,5.00,0.00,107.00,11.00,0.00,0.00,0.00,96.00
2020,3,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",250.00,38.00,6.90,3.68,14.62,0.00,12.79,53.00,1.00,2449.00,488.00,334.00,405.00,0.00,1222.00
2020,3,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",56.00,2.00,0.00,0.00,1.21,0.00,0.79,15.00,0.00,60.00,0.00,0.00,45.00,0.00,15.00
2020,3,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",804.00,161.00,24.10,8.26,74.17,0.00,54.46,314.00,2.00,20241.00,3364.00,588.00,10547.00,0.00,5742.00
2020,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",105.00,20.00,5.52,0.00,6.65,0.00,7.82,32.00,0.00,1863.00,688.00,0.00,233.00,0.00,942.00
2020,3,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",110.00,5.00,0.77,0.00,1.29,0.00,2.95,31.00,0.00,252.00,49.00,0.00,54.00,0.00,149.00
2020,3,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",76.00,8.00,2.79,0.00,3.00,0.00,2.21,18.00,0.00,529.00,115.00,0.00,199.00,0.00,215.00
2020,3,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",11.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,2.00,0.48,0.00,1.00,0.00,0.52,4.00,0.00,93.00,12.00,0.00,68.00,0.00,13.00
2020,3,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",18.00,2.00,1.96,0.00,0.04,0.00,0.00,4.00,0.00,91.00,88.00,0.00,3.00,0.00,0.00
2020,3,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",82.00,5.00,1.12,0.00,2.08,0.00,1.81,24.00,0.00,285.00,108.00,0.00,107.00,0.00,70.00
2020,3,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",76.00,11.00,3.56,0.00,5.04,0.00,2.40,18.00,0.00,545.00,156.00,0.00,194.00,0.00,195.00
2020,3,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",39.00,4.00,0.28,0.00,2.83,0.00,0.89,16.00,0.00,296.00,13.00,0.00,152.00,0.00,131.00
2020,3,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",25.00,5.00,1.49,0.00,0.00,0.00,3.51,9.00,0.00,131.00,45.00,0.00,0.00,0.00,86.00
2020,3,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",59.00,5.00,0.86,0.00,2.28,0.00,1.87,15.00,0.00,259.00,30.00,0.00,73.00,0.00,156.00
2020,3,G4,Allegiant Air,MOT,"Minot, ND: Minot International",45.00,6.00,0.48,0.00,3.97,0.00,1.55,7.00,0.00,140.00,11.00,0.00,94.00,0.00,35.00
2020,3,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,43.00,0.00,0.00,0.00,0.00,43.00
2020,3,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",21.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,32.00,0.00,0.00,32.00,0.00,0.00
2020,3,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",65.00,9.00,2.72,0.96,3.62,0.00,1.70,28.00,0.00,658.00,309.00,169.00,128.00,0.00,52.00
2020,3,G4,Allegiant Air,MTJ,"Montrose/Delta, CO: Montrose Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",59.00,6.00,2.35,0.00,0.62,0.00,3.03,21.00,0.00,1047.00,916.00,0.00,25.00,0.00,106.00
2020,3,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",9.00,1.00,0.95,0.00,0.05,0.00,0.00,2.00,0.00,21.00,20.00,0.00,1.00,0.00,0.00
2020,3,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",21.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2020,3,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",19.00,3.00,1.94,0.05,0.06,0.00,0.95,6.00,0.00,294.00,226.00,3.00,7.00,0.00,58.00
2020,3,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",44.00,4.00,0.79,0.00,1.58,0.00,1.64,10.00,0.00,277.00,52.00,0.00,56.00,0.00,169.00
2020,3,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",45.00,3.00,0.97,0.00,1.48,0.00,0.55,12.00,0.00,264.00,31.00,0.00,218.00,0.00,15.00
2020,3,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9.00,2.00,1.51,0.00,0.16,0.00,0.33,2.00,0.00,73.00,51.00,0.00,7.00,0.00,15.00
2020,3,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",71.00,12.00,7.00,0.00,3.03,0.00,1.97,8.00,0.00,939.00,772.00,0.00,77.00,0.00,90.00
2020,3,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",54.00,4.00,0.84,0.00,2.50,0.00,0.66,16.00,0.00,164.00,43.00,0.00,69.00,0.00,52.00
2020,3,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",854.00,103.00,19.66,4.16,37.04,0.90,41.24,144.00,4.00,4640.00,1139.00,302.00,1115.00,18.00,2066.00
2020,3,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",94.00,9.00,1.43,0.35,4.61,0.00,2.60,16.00,0.00,305.00,31.00,17.00,164.00,0.00,93.00
2020,3,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",866.00,97.00,23.86,4.17,25.66,0.00,43.32,180.00,0.00,6512.00,3010.00,125.00,1047.00,0.00,2330.00
2020,3,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",122.00,18.00,4.81,0.60,4.05,0.68,7.85,39.00,0.00,800.00,197.00,27.00,148.00,15.00,413.00
2020,3,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",24.00,3.00,1.24,0.00,0.00,0.00,1.76,6.00,0.00,287.00,88.00,0.00,0.00,0.00,199.00
2020,3,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",37.00,1.00,0.00,0.00,0.60,0.00,0.40,2.00,0.00,20.00,0.00,0.00,12.00,0.00,8.00
2020,3,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",26.00,1.00,0.00,0.00,0.31,0.00,0.69,7.00,0.00,45.00,0.00,0.00,14.00,0.00,31.00
2020,3,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",14.00,2.00,1.16,0.00,0.84,0.00,0.00,2.00,0.00,60.00,44.00,0.00,16.00,0.00,0.00
2020,3,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",71.00,5.00,3.90,0.00,0.58,0.00,0.52,18.00,0.00,276.00,251.00,0.00,11.00,0.00,14.00
2020,3,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",30.00,5.00,1.17,0.33,0.48,0.00,3.02,10.00,1.00,215.00,46.00,16.00,20.00,0.00,133.00
2020,3,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",18.00,2.00,0.59,0.00,0.84,0.00,0.57,6.00,0.00,125.00,65.00,0.00,23.00,0.00,37.00
2020,3,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",36.00,1.00,0.00,0.00,0.06,0.00,0.94,14.00,0.00,36.00,0.00,0.00,2.00,0.00,34.00
2020,3,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",101.00,9.00,4.61,1.00,2.34,0.00,1.04,19.00,0.00,599.00,426.00,59.00,75.00,0.00,39.00
2020,3,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",44.00,3.00,1.70,0.00,0.58,0.00,0.73,12.00,0.00,245.00,194.00,0.00,19.00,0.00,32.00
2020,3,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",31.00,3.00,1.02,0.00,1.02,0.00,0.96,11.00,0.00,171.00,18.00,0.00,25.00,0.00,128.00
2020,3,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24.00,3.00,1.00,0.00,1.13,0.00,0.88,5.00,0.00,73.00,30.00,0.00,29.00,0.00,14.00
2020,3,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",17.00,4.00,2.25,0.00,0.90,0.00,0.85,2.00,0.00,156.00,80.00,0.00,25.00,0.00,51.00
2020,3,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",105.00,17.00,1.25,0.00,6.11,0.00,9.64,31.00,0.00,1415.00,96.00,0.00,229.00,0.00,1090.00
2020,3,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",109.00,19.00,6.47,0.00,9.51,0.00,3.01,18.00,0.00,623.00,249.00,0.00,217.00,0.00,157.00
2020,3,G4,Allegiant Air,SCE,"State College, PA: University Park",16.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",69.00,5.00,2.00,0.00,0.81,0.00,2.19,28.00,0.00,1229.00,1156.00,0.00,16.00,0.00,57.00
2020,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",85.00,7.00,3.76,0.00,1.52,0.00,1.73,23.00,0.00,719.00,417.00,0.00,101.00,0.00,201.00
2020,3,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",1184.00,136.00,36.99,2.83,40.79,0.00,55.39,283.00,0.00,7788.00,2902.00,125.00,1476.00,0.00,3285.00
2020,3,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",68.00,3.00,1.77,0.00,1.14,0.00,0.09,14.00,0.00,129.00,78.00,0.00,48.00,0.00,3.00
2020,3,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,SJU,"San Juan, PR: Luis Munoz Marin International",9.00,3.00,1.58,0.00,1.42,0.00,0.00,4.00,0.00,76.00,36.00,0.00,40.00,0.00,0.00
2020,3,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",13.00,2.00,0.00,0.00,0.51,0.00,1.49,5.00,0.00,52.00,0.00,0.00,17.00,0.00,35.00
2020,3,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",21.00,4.00,1.00,0.00,1.62,0.00,1.38,4.00,0.00,92.00,31.00,0.00,32.00,0.00,29.00
2020,3,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",239.00,29.00,9.98,0.00,5.76,0.00,13.26,43.00,1.00,2016.00,901.00,0.00,303.00,0.00,812.00
2020,3,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",28.00,4.00,1.00,0.75,0.06,0.00,2.19,2.00,0.00,117.00,28.00,12.00,2.00,0.00,75.00
2020,3,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,27.00,27.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",82.00,9.00,1.52,0.00,4.68,0.42,2.38,16.00,0.00,499.00,170.00,0.00,204.00,8.00,117.00
2020,3,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",61.00,6.00,2.26,0.00,2.91,0.00,0.83,14.00,0.00,145.00,66.00,0.00,61.00,0.00,18.00
2020,3,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",9.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",29.00,7.00,1.70,0.00,3.34,0.00,1.96,8.00,0.00,223.00,72.00,0.00,84.00,0.00,67.00
2020,3,G4,Allegiant Air,TUS,"Tucson, AZ: Tucson International",27.00,4.00,1.80,0.00,1.92,0.00,0.28,8.00,0.00,197.00,112.00,0.00,55.00,0.00,30.00
2020,3,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",36.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,255.00,255.00,0.00,0.00,0.00,0.00
2020,3,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",165.00,17.00,2.71,0.00,5.65,0.00,8.64,41.00,0.00,2329.00,130.00,0.00,1271.00,0.00,928.00
2020,3,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",129.00,13.00,4.84,0.00,2.89,0.00,5.27,47.00,0.00,674.00,371.00,0.00,95.00,0.00,208.00
2020,3,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",99.00,11.00,1.99,1.00,2.10,0.00,5.91,28.00,0.00,1303.00,432.00,58.00,98.00,0.00,715.00
2020,3,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",48.00,6.00,1.46,0.00,1.11,0.00,3.43,14.00,0.00,509.00,107.00,0.00,61.00,0.00,341.00
2020,3,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",21.00,5.00,5.00,0.00,0.00,0.00,0.00,3.00,0.00,196.00,196.00,0.00,0.00,0.00,0.00
2020,3,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2748.00,165.00,64.38,9.62,2.12,0.00,88.89,235.00,7.00,11433.00,3719.00,835.00,58.00,0.00,6821.00
2020,3,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",465.00,25.00,13.77,2.63,0.00,0.00,8.59,29.00,0.00,1667.00,562.00,120.00,0.00,0.00,985.00
2020,3,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",29.00,8.00,8.00,0.00,0.00,0.00,0.00,4.00,0.00,434.00,434.00,0.00,0.00,0.00,0.00
2020,3,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",685.00,44.00,27.51,2.80,0.00,0.17,13.52,53.00,1.00,2377.00,1116.00,136.00,0.00,8.00,1117.00
2020,3,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",92.00,15.00,12.18,0.00,0.00,0.00,2.82,11.00,1.00,590.00,472.00,0.00,0.00,0.00,118.00
2020,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",176.00,27.00,22.63,0.00,1.00,0.42,2.95,23.00,0.00,2294.00,1682.00,0.00,471.00,8.00,133.00
2020,3,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",29.00,3.00,3.00,0.00,0.00,0.00,0.00,4.00,1.00,305.00,305.00,0.00,0.00,0.00,0.00
2020,3,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",730.00,43.00,26.27,5.72,0.00,0.00,11.01,69.00,5.00,2390.00,1097.00,237.00,0.00,0.00,1056.00
2020,3,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",87.00,19.00,15.40,0.17,0.36,0.00,3.08,12.00,0.00,855.00,528.00,35.00,10.00,0.00,282.00
2020,3,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1287.00,93.00,58.36,4.24,2.09,0.00,28.31,117.00,7.00,5768.00,3277.00,453.00,194.00,0.00,1844.00
